size,threads,percent_fill,time
9,16,65,0.215834
9,16,65,0.0424225
9,16,65,0.0416931
9,16,65,0.0371999
9,16,65,0.0426445
9,16,65,0.0411341
9,16,65,0.0360348
9,16,65,0.0425082
9,16,65,0.0417243
9,16,65,0.0381619
9,16,65,0.0356344
9,16,65,0.0418964
9,16,65,0.0416003
9,16,65,0.041442
9,16,65,0.0411754
