size,threads,percent_fill,time
9,32,40,0.116911
9,32,40,0.130441
9,32,40,0.131152
9,32,40,0.130516
9,32,40,0.130713
9,32,40,0.131584
9,32,40,0.104248
9,32,40,0.130437
9,32,40,0.471962
9,32,40,0.562895
9,32,40,1.22854
9,32,40,0.605366
9,32,40,0.616462
9,32,40,0.615474
9,32,40,0.211648
