size,threads,percent_fill,time
9,16,75,0.027136
9,16,75,0.0287773
9,16,75,0.0260548
9,16,75,0.0289315
9,16,75,0.0261385
9,16,75,0.0294023
9,16,75,0.0285082
9,16,75,0.0287983
9,16,75,0.0284569
9,16,75,0.0286514
9,16,75,0.029188
9,16,75,0.0379813
9,16,75,0.0397727
9,16,75,0.0408067
9,16,75,0.040209
