size,threads,percent_fill,time
9,2,40,1.70349
9,2,40,5.85993
9,2,40,0.58205
9,2,40,1.89205
9,2,40,0.0978203
9,2,40,0.0978093
9,2,40,0.0977755
9,2,40,0.0976773
9,2,40,0.0977451
9,2,40,0.0978779
9,2,40,0.0978642
9,2,40,0.0977986
9,2,40,0.0978418
9,2,40,1.67032
9,2,40,0.465258
