size,threads,percent_fill,time
9,1,60,0.00105279
9,1,60,0.000476671
9,1,60,0.000475507
9,1,60,0.000473885
9,1,60,0.000472987
9,1,60,0.000476252
9,1,60,0.000484657
9,1,60,0.000472186
9,1,60,0.000489917
9,1,60,0.000474112
9,1,60,0.000484835
9,1,60,0.000476275
9,1,60,0.000475472
9,1,60,0.000472886
9,1,60,0.000489596
