size,threads,percent_fill,time
9,1,70,0.000573521
9,1,70,0.000357667
9,1,70,0.000355292
9,1,70,0.000354821
9,1,70,0.000355838
9,1,70,0.000368539
9,1,70,0.000379324
9,1,70,0.000354871
9,1,70,0.000355247
9,1,70,0.000365976
9,1,70,0.000607757
9,1,70,0.000355836
9,1,70,0.000358921
9,1,70,0.000357263
9,1,70,0.000355663
