size,threads,percent_fill,time
16,36,58,3.3996
16,36,58,22.8665
16,36,58,22.2379
16,36,58,1.83946
16,36,58,2.70287
16,36,58,13.4154
16,36,58,922.716
16,36,58,51.8807
16,36,58,115.332
16,36,58,3.5549
16,36,58,28.2984
16,36,58,3.87972
16,36,58,45.3916
16,36,58,2.41242
16,36,58,26.7354
