size,threads,percent_fill,time
9,36,50,0.000912829
9,36,50,0.000903979
9,36,50,0.000895178
9,36,50,0.000906959
9,36,50,0.000910822
9,36,50,0.000905898
9,36,50,0.000913314
9,36,50,0.000908381
9,36,50,0.00149671
9,36,50,0.000905288
9,36,50,0.00144156
9,36,50,0.000901656
9,36,50,0.000905627
9,36,50,0.000906174
9,36,50,0.000900896
