size,threads,percent_fill,time
16,36,80,0.467195
16,36,80,0.434989
16,36,80,0.577737
16,36,80,0.596768
16,36,80,0.581834
16,36,80,0.641327
16,36,80,0.637993
16,36,80,0.503322
16,36,80,0.939825
16,36,80,0.485304
16,36,80,0.486195
16,36,80,0.85475
16,36,80,0.864436
16,36,80,0.472816
16,36,80,0.662948
