size,threads,percent_fill,time
4,36,75,5.05475e-06
4,36,75,4.96814e-06
4,36,75,4.80283e-06
4,36,75,5.11808e-06
4,36,75,5.09806e-06
4,36,75,5.00213e-06
4,36,75,7.73417e-06
4,36,75,4.94672e-06
4,36,75,5.09433e-06
4,36,75,5.13205e-06
4,36,75,5.02681e-06
4,36,75,5.03706e-06
4,36,75,4.81121e-06
4,36,75,4.95324e-06
4,36,75,5.06826e-06
