size,threads,percent_fill,time
16,36,65,8.44511
16,36,65,0.901724
16,36,65,2.76019
16,36,65,7.10015
16,36,65,1.51945
16,36,65,1.42917
16,36,65,1.99963
16,36,65,1.27921
16,36,65,1.08853
16,36,65,1.93941
16,36,65,3.66041
16,36,65,10.1518
16,36,65,2.24904
16,36,65,1.32194
16,36,65,1.37061
