size,threads,percent_fill,time
16,36,65,0.00703299
16,36,65,0.00701619
16,36,65,0.00701553
16,36,65,0.00701732
16,36,65,0.00699202
16,36,65,0.00701657
16,36,65,0.00701386
16,36,65,0.00702057
16,36,65,0.00702487
16,36,65,0.00701271
16,36,65,0.00700064
16,36,65,0.00700418
16,36,65,0.0070162
16,36,65,0.00702485
16,36,65,0.00699231
