size,threads,percent_fill,time
4,1,21,0.00217557
4,1,21,0.003255070.00325918
4,1,21,0.00297644
4,1,21,0.00219111
4,1,21,0.000859436
4,1,21,0.000900313
4,1,21,0.00240382
4,1,21,0.00111255
4,1,21,0.00275151
4,1,21,0.00196671
4,1,21,0.00224303
4,1,21,0.000900563
4,1,21,0.000794765
4,1,21,0.00252466
4,1,21,0.00286767
