size,threads,percent_fill,time
16,36,70,4.34756
16,36,70,0.882109
16,36,70,0.88766
16,36,70,1.09691
16,36,70,0.682159
16,36,70,1.93402
16,36,70,0.901875
16,36,70,0.865905
16,36,70,1.21307
16,36,70,2.24226
16,36,70,5.60251
16,36,70,1.3685
16,36,70,1.03392
16,36,70,5.50838
16,36,70,4.89263
