size,threads,percent_fill,time
16,36,80,1.04852
16,36,80,0.838432
16,36,80,1.1284
16,36,80,1.40339
16,36,80,0.61122
16,36,80,0.628728
16,36,80,1.0474
16,36,80,0.651999
16,36,80,1.23264
16,36,80,0.432018
16,36,80,0.430428
16,36,80,0.584543
16,36,80,0.589712
16,36,80,0.577531
16,36,80,0.638131
