size,threads,percent_fill,time
9,1,21,0.125633
9,1,21,0.271984
9,1,21,0.273004
9,1,21,0.43652
9,1,21,0.439777
9,1,21,0.584404
9,1,21,5.05215
9,1,21,0.256075
9,1,21,0.31084
9,1,21,0.310848
9,1,21,1.1414
9,1,21,0.203037
9,1,21,0.199107
9,1,21,8.84706
9,1,21,1.51685
