size,threads,percent_fill,time
4,8,30,0.00221182
4,8,30,0.00263678
4,8,30,0.00226182
4,8,30,0.000860229
4,8,30,0.00295319
4,8,30,0.000958802
4,8,30,0.00127755
4,8,30,0.00224264
4,8,30,0.00114073
