size,threads,percent_fill,time
9,32,50,0.10401
9,32,50,0.0644833
9,32,50,0.138893
9,32,50,0.0548429
9,32,50,0.176392
9,32,50,0.16001
9,32,50,0.0393545
9,32,50,0.110288
